RecordID,Timestamp,Message
REC-002264,2025-09-18 12:35:47,Facing an issue where the desktop keeps restarting randomly causing delays in project work. Contact: nina.b
REC-002265,2025-07-26 23:40:47,Need urgent help with the server keeps restarting randomly this is blocking me from completing my tasks.
REC-002266,2025-07-20 12:39:47,Need urgent help with performance on Teams is extremely slow causing delays in project work. Contact: mohamed.s
REC-002267,2025-07-05 19:43:47,"Problem encountered: unable to access Word, request ID #TKT-74103 this has been happening since yesterday."
REC-002268,2025-08-10 09:43:47,"Could you pls check can't log in to slack already tried restarting, no success."
REC-002269,2025-08-22 16:52:47,User li.chen reported: performance on Excel is extremely slow please setup new email account.
REC-002270,2025-09-05 02:43:47,Request for support regarding VPN connection drops every few minutes please unlock account.
REC-002271,2025-07-24 20:32:47,Need urgent help with the tablet keeps restarting randomly this has been happening since yesterday. Contact: maria.l
REC-002272,2025-08-08 01:12:47,User li.chen reported: the printer at floor 1 is not working again this is blocking me from completing my tasks.
REC-002273,2025-07-29 11:41:47,Could you please check my workstation at branch office showing disk full this has been happening since yesterday.
REC-002274,2025-07-10 08:09:47,olivia.m submitted a ticket: the printer at HQ is not working again this has been happening since yesterday.
REC-002275,2025-07-08 21:57:47,Facing an issue where SharePoint refuses to start after update this has been happening since yesterday.
REC-002276,2025-07-04 05:59:47,Facing an issue where the printer at remote is not working again please fix wifi.
REC-002277,2025-08-01 01:54:47,Request for support regarding can't log in to word this is blocking me from completing my tasks.
REC-002278,2025-09-04 23:30:47,"Could you pls check performance on SharePoint is extremely slow already tried restarting, no success."
REC-002279,2025-07-13 18:46:47,Problem encountered: my desktop at datacenter showing unknown host colleagues on datacenter also affected.
REC-002280,2025-07-07 00:24:47,Need urgent help with Slack refuses to start after update need this fixed ASAP. Contact: fatima.z
REC-002281,2025-09-02 02:33:47,Problem encountered: Word refuses to start after update this is blocking me from completing my tasks.
REC-002282,2025-08-07 02:33:47,li.chen submitted a ticket: can't log in to Slack need this fixed ASAP. Contact: paul.r
REC-002283,2025-09-01 07:45:47,I'm having trouble with the printer at remote is not working again colleagues on remote also affected.
REC-002284,2025-08-03 18:16:47,User sofia.g reported: can't log in to Zoom need this fixed ASAP.
REC-002285,2025-09-14 06:37:47,"Could you please check Teams refuses to start after update already tried restarting, no success."
REC-002286,2025-07-08 03:15:47,paul.r submitted a ticket: the server keeps restarting randomly colleagues on datacenter also affected.
REC-002287,2025-08-29 22:31:47,I'm having trouble with the printer at floor 1 is not working again need this fixed ASAP.
REC-002288,2025-07-22 00:03:47,"Facing an issue where unable to access PowerPoint, request ID #TKT-63357 need this fixed ASAP."
REC-002289,2025-07-07 15:11:47,Request for support regarding can't log in to Chrome colleagues on remote also affected.
REC-002290,2025-09-23 02:30:47,Facing an issue where performance on SAP is extremely slow this is blocking me from completing my tasks. Contact: youssef.t
REC-002291,2025-08-08 04:59:47,"olivia.m submitted a ticket: unable to access Zoom, request ID #TKT-64922 this is blocking me from completing my tasks."
REC-002292,2025-09-10 00:15:47,Facing an issue where the printer at HQ is not working again pls grant access to shared drive. Contact: paul.r
REC-002293,2025-09-11 23:57:47,Could you please check performance on PowerPoint is extremely slow colleagues on branch office also affected.
REC-002294,2025-09-21 11:35:47,I'm having trouble with the printer at remote is not working again this has been happening since yesterday. contact: ahmed.h
REC-002295,2025-09-14 15:33:47,Facing an issue where my tablet at lab room showing disk full this has been happening since yesterday. Contact: david.p
REC-002296,2025-09-21 12:49:47,Problem encountered: OneDrive refuses to start after update need this fixed ASAP.
REC-002297,2025-07-08 15:41:47,john.doe submitted a ticket: Slack refuses to start after update colleagues on HQ also affected.
REC-002298,2025-07-30 06:13:47,I'm having trouble with performance on powerpoint is extremely slow please setup new email account.
REC-002299,2025-09-09 02:05:47,Facing an issue where the server keeps restarting randomly this has been happening since yesterday.
REC-002300,2025-07-10 09:06:47,User olivia.m reported: can't log in to OneDrive please fix wifi. Contact: fatima.z
REC-002301,2025-07-20 04:32:47,I'm having trouble with can't log in to Zoom need this fixed ASAP.
REC-002302,2025-08-11 06:45:47,"I'm having trouble with can't log in to outlook already tried restarting, no success."
REC-002303,2025-09-10 16:08:47,Problem encountered: can't log in to Excel this has been happening since yesterday. Contact: alex.b
REC-002304,2025-07-21 14:48:47,"Problem encountered: the printer at branch office is not working again already tried restarting, no success. Contact: maria.l"
REC-002305,2025-07-23 00:44:47,Problem encountered: performance on Outlook is extremely slow please unlock account. Contact: mohamed.s
REC-002306,2025-07-16 00:06:47,Need urgent help with my workstation at HQ showing not responding this is blocking me from completing my tasks.
REC-002307,2025-09-23 05:46:47,I'm having trouble with the printer at floor 1 is not working again this is blocking me from completing my tasks. Contact: khaled.a
REC-002308,2025-09-13 16:38:47,Could you please check performance on Zoom is extremely slow please grant access to shared drive. Contact: khaled.a
REC-002309,2025-08-29 20:29:47,User hannah.j reported: VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-002310,2025-08-19 03:55:47,john.doe submitted a ticket: my workstation at HQ showing network timeout this is blocking me from completing my tasks.
REC-002311,2025-07-05 10:20:47,Facing an issue where my tablet at remote showing error code 720 need this fixed ASAP. Contact: david.p
REC-002312,2025-09-15 12:39:47,"Could you pls check unable to access Jira, request ID #TKT-52909 pls install Adobe Acrobat. Contact: george.t"
REC-002313,2025-09-16 12:10:47,"Problem encountered: performance on Word is extremely slow already tried restarting, no success."
REC-002314,2025-08-16 21:59:47,"I'm having trouble with the tablet keeps restarting randomly already tried restarting, no success."
REC-002315,2025-09-05 13:22:47,Could you please check Word refuses to start after update need this fixed ASAP.
REC-002316,2025-06-30 07:00:47,Need urgent help with the printer at datacenter is not working again causing delays in project work.
REC-002317,2025-07-18 18:45:47,"User olivia.m reported: the laptop keeps restarting randomly already tried restarting, no success."
REC-002318,2025-09-11 09:08:47,Request for support regarding the laptop keeps restarting randomly need this fixed ASAP.
REC-002319,2025-09-08 09:56:47,I'm having trouble with my phone at hq showing not responding causing delays in project work. contact: emma.w
REC-002320,2025-08-12 05:20:47,User youssef.t reported: SAP refuses to start after update please setup new email account.
REC-002321,2025-07-14 03:10:47,Facing an issue where vpn connection drops every few minutes please install vpn client.
REC-002322,2025-08-04 06:58:47,Request for support regarding can't log in to OneDrive this is blocking me from completing my tasks.
REC-002323,2025-08-05 13:52:47,Could you please check vpn connection drops every few minutes this has been happening since yesterday. contact: olivia.m
REC-002324,2025-08-08 09:43:47,Could you please check performance on Outlook is extremely slow please upgrade RAM.
REC-002325,2025-08-03 12:57:47,"Request for support regarding VPN connection drops every few minutes already tried restarting, no success."
REC-002326,2025-08-14 15:05:47,"Could you please check OneDrive refuses to start after update already tried restarting, no success. Contact: khaled.a"
REC-002327,2025-07-24 12:56:47,Could you please check my tablet at floor 1 showing access denied colleagues on floor 1 also affected.
REC-002328,2025-08-17 00:26:47,User john.doe reported: jira refuses to start after update need this fixed asap. contact: maria.l
REC-002329,2025-07-31 18:01:47,Facing an issue where can't log in to PowerPoint please reset password.
REC-002330,2025-09-14 02:52:47,I'm having trouble with can't log in to Zoom causing delays in project work.
REC-002331,2025-07-15 17:08:47,ahmed.h submitted a ticket: performance on Excel is extremely slow this is blocking me from completing my tasks.
REC-002332,2025-09-14 06:55:47,"Facing an issue where unable to access SAP, request ID #TKT-14489 causing delays in project work."
REC-002333,2025-09-22 15:09:47,Sarah.k submitted a ticket: the server keeps restarting randomly need this fixed asap.
REC-002334,2025-07-08 23:02:47,Could you please check the phone keeps restarting randomly causing delays in project work.
REC-002335,2025-09-22 01:54:47,"Request for support regarding my workstation at floor 1 showing not responding already tried restarting, no success."
REC-002336,2025-08-08 18:19:47,Request for support regarding my server at training hall showing blue screen causing delays in project work. Contact: li.chen
REC-002337,2025-07-09 16:21:47,"Facing an issue where unable to access onedrive, request id #tkt-75640 already tried restarting, no success."
REC-002338,2025-09-15 00:44:47,"Request for support regarding the printer at branch office is not working again already tried restarting, no success."
REC-002339,2025-07-28 10:43:47,User david.p reported: SAP refuses to start after update colleagues on floor 1 also affected.
REC-002340,2025-08-16 11:58:47,"Facing an issue where the workstation keeps restarting randomly already tried restarting, no success."
REC-002341,2025-08-25 04:24:47,Request for support regarding performance on Jira is extremely slow please upgrade RAM.
REC-002342,2025-07-04 03:59:47,Could you please check can't log in to Excel this has been happening since yesterday.
REC-002343,2025-08-25 23:33:47,"Request for support regarding unable to access Outlook, request ID #TKT-34618 colleagues on HQ also affected."
REC-002344,2025-08-13 20:16:47,"Could you pls check performance on Outlook is extremely slow already tried restarting, no success."
REC-002345,2025-08-12 13:15:47,User hannah.j reported: my server at floor 3 showing access denied need this fixed ASAP. Contact: li.chen
REC-002346,2025-07-18 21:50:47,Problem encountered: performance on SAP is extremely slow pls fix wifi.
REC-002347,2025-06-30 12:12:47,Request for support regarding VPN connection drops every few minutes please setup new email account.
REC-002348,2025-07-18 16:11:47,Request for support regarding can't log in to teams this is blocking me from completing my tasks.
REC-002349,2025-08-05 07:02:47,"User nina.b reported: unable to access OneDrive, request ID #TKT-32249 this has been happening since yesterday. Contact: olivia.m"
REC-002350,2025-07-10 08:00:47,"User mohamed.s reported: unable to access Teams, request ID #TKT-95902 this has been happening since yesterday. Contact: hannah.j"
REC-002351,2025-08-10 02:32:47,"Need urgent help with unable to access Excel, request ID #TKT-19656 this has been happening since yesterday."
REC-002352,2025-08-15 19:37:47,User george.t reported: performance on Excel is extremely slow need this fixed ASAP.
REC-002353,2025-07-11 04:26:47,"Facing an issue where unable to access Excel, request ID #TKT-78833 already tried restarting, no success."
REC-002354,2025-08-22 09:09:47,"Facing an issue where unable to access excel, request id #tkt-98789 this has been happening since yesterday."
REC-002355,2025-07-22 18:43:47,I'm having trouble with the desktop keeps restarting randomly please fix wifi.
REC-002356,2025-07-15 16:51:47,"User hannah.j reported: my tablet at branch office showing not responding already tried restarting, no success. Contact: ahmed.h"
REC-002357,2025-09-16 19:56:47,Request for support regarding my tablet at floor 2 showing not responding colleagues on floor 2 also affected. Contact: youssef.t
REC-002358,2025-07-19 09:18:47,I'm having trouble with performance on Chrome is extremely slow this is blocking me from completing my tasks.
REC-002359,2025-08-16 08:14:47,Need urgent help with performance on jira is extremely slow need this fixed asap.
REC-002360,2025-09-13 12:51:47,Facing an issue where performance on Zoom is extremely slow need this fixed ASAP.
REC-002361,2025-08-03 07:52:47,Problem encountered: VPN connection drops every few minutes this is blocking me from completing my tasks. Contact: fatima.z
REC-002362,2025-08-30 04:11:47,I'm having trouble with my server at remote showing unknown host this is blocking me from completing my tasks. Contact: maria.l
REC-002363,2025-08-30 12:40:47,Could you please check vpn connection drops every few minutes this has been happening since yesterday. contact: john.doe
REC-002364,2025-08-17 13:35:47,User fatima.z reported: my tablet at lab room showing disk full this is blocking me from completing my tasks.
REC-002365,2025-08-29 02:34:47,User maria.l reported: the tablet keeps restarting randomly pls grant access to shared drive. Contact: fatima.z
REC-002366,2025-09-04 18:16:47,"Could you please check unable to access Jira, request ID #TKT-84707 colleagues on floor 3 also affected. Contact: emma.w"
REC-002367,2025-07-25 12:02:47,"Need urgent help with unable to access slack, request id #tkt-63246 colleagues on floor 3 also affected."
REC-002368,2025-09-11 04:36:47,User alex.b reported: the workstation keeps restarting randomly colleagues on lab room also affected.
REC-002369,2025-07-18 15:27:47,Could you please check VPN connection drops every few minutes colleagues on datacenter also affected.
REC-002370,2025-07-08 14:45:47,"Request for support regarding unable to access Chrome, request ID #TKT-51078 this has been happening since yesterday."
REC-002371,2025-08-27 17:45:47,"sarah.k submitted a ticket: PowerPoint refuses to start after update already tried restarting, no success. Contact: maria.l"
REC-002372,2025-07-15 18:10:47,Need urgent help with the printer at training hall is not working again please setup new email account.
REC-002373,2025-08-02 05:43:47,Need urgent help with VPN connection drops every few minutes need this fixed ASAP.
REC-002374,2025-07-21 14:00:47,Need urgent help with VPN connection drops every few minutes please install VPN client.
REC-002375,2025-08-25 16:26:47,User emma.w reported: my server at HQ showing unknown host this is blocking me from completing my tasks. Contact: sarah.k
REC-002376,2025-07-20 07:47:47,I'm having trouble with performance on excel is extremely slow causing delays in project work.
REC-002377,2025-08-05 15:51:47,"I'm having trouble with performance on Outlook is extremely slow already tried restarting, no success."
REC-002378,2025-09-14 03:04:47,"Request for support regarding unable to access slack, request id #tkt-68740 causing delays in project work."
REC-002379,2025-09-01 04:40:47,fatima.z submitted a ticket: VPN connection drops every few minutes please setup new email account. Contact: hannah.j
REC-002380,2025-08-14 18:37:47,"User fatima.z reported: the printer at datacenter is not working again already tried restarting, no success."
REC-002381,2025-08-30 16:22:47,"Request for support regarding the desktop keeps restarting randomly already tried restarting, no success. Contact: alex.b"
REC-002382,2025-08-27 08:51:47,User mohamed.s reported: my tablet at training hall showing unknown host causing delays in project work.
REC-002383,2025-08-09 06:35:47,Could you please check the desktop keeps restarting randomly this has been happening since yesterday. Contact: ahmed.h
REC-002384,2025-08-27 22:17:47,Facing an issue where performance on SharePoint is extremely slow colleagues on training hall also affected. Contact: ahmed.h
REC-002385,2025-07-01 05:38:47,Facing an issue where the workstation keeps restarting randomly this has been happening since yesterday. contact: mohamed.s
REC-002386,2025-09-20 00:02:47,Paul.r submitted a ticket: the phone keeps restarting randomly need this fixed asap.
REC-002387,2025-08-17 15:50:47,I'm having trouble with VPN connection drops every few minutes need this fixed ASAP.
REC-002388,2025-08-08 15:34:47,mohamed.s submitted a ticket: performance on Zoom is extremely slow colleagues on floor 3 also affected.
REC-002389,2025-08-21 02:23:47,Need urgent help with performance on Excel is extremely slow need this fixed ASAP.
REC-002390,2025-07-24 22:47:47,Request for support regarding performance on Outlook is extremely slow this has been happening since yesterday.
REC-002391,2025-08-18 13:59:47,Problem encountered: VPN connection drops every few minutes need this fixed ASAP.
REC-002392,2025-07-26 02:42:47,Need urgent help with can't log in to Slack this is blocking me from completing my tasks.
REC-002393,2025-08-24 17:06:47,Problem encountered: VPN connection drops every few minutes causing delays in project work.
REC-002394,2025-09-17 10:25:47,"I'm having trouble with unable to access Zoom, request ID #TKT-81713 this has been happening since yesterday."
REC-002395,2025-09-21 01:32:47,Request for support regarding my workstation at datacenter showing printer jam colleagues on datacenter also affected.
REC-002396,2025-07-28 06:35:47,"Problem encountered: unable to access Teams, request ID #TKT-89172 please replace keyboard."
REC-002397,2025-07-03 22:06:47,"Problem encountered: the server keeps restarting randomly already tried restarting, no success."
REC-002398,2025-08-11 07:33:47,Problem encountered: OneDrive refuses to start after update colleagues on lab room also affected. Contact: alex.b
REC-002399,2025-09-10 19:06:47,Request for support regarding my server at branch office showing access denied need this fixed ASAP.
REC-002400,2025-08-14 11:40:47,Need urgent help with VPN connection drops every few minutes causing delays in project work.
REC-002401,2025-08-17 18:29:47,"Maria.l submitted a ticket: can't log in to sap already tried restarting, no success."
REC-002402,2025-08-17 06:57:47,"Problem encountered: Outlook refuses to start after update already tried restarting, no success."
REC-002403,2025-08-21 02:32:47,Need urgent help with my tablet at HQ showing not responding colleagues on HQ also affected.
REC-002404,2025-08-01 23:57:47,sarah.k submitted a ticket: VPN connection drops every few minutes need this fixed ASAP. Contact: hannah.j
REC-002405,2025-06-26 21:52:47,"User alex.b reported: can't log in to PowerPoint already tried restarting, no success."
REC-002406,2025-08-23 04:28:47,Need urgent help with outlook refuses to start after update need this fixed asap. contact: maria.l
REC-002407,2025-06-26 03:53:47,Need urgent help with vpn connection drops every few minutes please install vpn client.
REC-002408,2025-09-07 00:38:47,youssef.t submitted a ticket: the phone keeps restarting randomly need this fixed ASAP. Contact: youssef.t
REC-002409,2025-07-22 03:41:47,"Request for support regarding performance on Excel is extremely slow already tried restarting, no success."
REC-002410,2025-08-07 05:10:47,User olivia.m reported: can't log in to SAP this has been happening since yesterday.
REC-002411,2025-07-05 10:34:47,User nina.b reported: can't log in to Zoom this is blocking me from completing my tasks.
REC-002412,2025-08-04 23:39:47,Need urgent help with the workstation keeps restarting randomly need this fixed ASAP.
REC-002413,2025-08-28 05:04:47,"alex.b submitted a ticket: unable to access OneDrive, request ID #TKT-24113 already tried restarting, no success. Contact: emma.w"
REC-002414,2025-09-20 09:19:47,"Need urgent help with unable to access outlook, request id #tkt-74737 this is blocking me from completing my tasks."
REC-002415,2025-09-21 05:04:47,Need urgent help with my desktop at floor 2 showing printer jam this is blocking me from completing my tasks.
REC-002416,2025-09-10 21:29:47,Facing an issue where can't log in to PowerPoint causing delays in project work.
REC-002417,2025-08-26 00:46:47,User fatima.z reported: can't log in to SAP this has been happening since yesterday.
REC-002418,2025-09-04 17:55:47,Problem encountered: OneDrive refuses to start after update this is blocking me from completing my tasks. Contact: youssef.t
REC-002419,2025-08-24 18:12:47,I'm having trouble with the tablet keeps restarting randomly colleagues on training hall also affected.
REC-002420,2025-08-18 19:12:47,"Could you please check unable to access Outlook, request ID #TKT-10821 this has been happening since yesterday."
REC-002421,2025-08-21 00:29:47,david.p submitted a ticket: VPN connection drops every few minutes causing delays in project work.
REC-002422,2025-09-02 00:35:47,Problem encountered: SAP refuses to start after update this is blocking me from completing my tasks.
REC-002423,2025-08-22 01:33:47,I'm having trouble with the printer at datacenter is not working again colleagues on datacenter also affected. contact: khaled.a
REC-002424,2025-09-15 20:28:47,User david.p reported: VPN connection drops every few minutes causing delays in project work.
REC-002425,2025-08-15 01:21:47,Ahmed.h submitted a ticket: sap refuses to start after update please replace keyboard.
REC-002426,2025-08-27 21:14:47,User fatima.z reported: the printer at branch office is not working again this is blocking me from completing my tasks.
REC-002427,2025-07-26 12:26:47,"ahmed.h submitted a ticket: performance on Teams is extremely slow already tried restarting, no success."
REC-002428,2025-09-21 00:00:47,emma.w submitted a ticket: can't log in to PowerPoint this has been happening since yesterday.
REC-002429,2025-09-06 07:52:47,Need urgent help with my server at remote showing printer jam colleagues on remote also affected. contact: mohamed.s
REC-002430,2025-07-28 13:15:47,Facing an issue where can't log in to Jira causing delays in project work.
REC-002431,2025-08-16 07:25:47,"Problem encountered: VPN connection drops every few minutes already tried restarting, no success."
REC-002432,2025-08-22 05:29:47,"Need urgent help with my phone at floor 2 showing blue screen already tried restarting, no success."
REC-002433,2025-08-30 13:48:47,"Facing an issue where the printer at HQ is not working again already tried restarting, no success."
REC-002434,2025-07-05 20:51:47,Could you please check performance on Zoom is extremely slow need this fixed ASAP. Contact: maria.l
REC-002435,2025-08-20 08:06:47,hannah.j submitted a ticket: can't log in to PowerPoint this is blocking me from completing my tasks.
REC-002436,2025-09-13 03:47:47,Request for support regarding the server keeps restarting randomly please install VPN client.
REC-002437,2025-09-02 08:12:47,Problem encountered: VPN connection drops every few minutes need this fixed ASAP.
REC-002438,2025-09-15 07:59:47,Could you please check the desktop keeps restarting randomly causing delays in project work. contact: sarah.k
REC-002439,2025-07-20 13:54:47,"Request for support regarding unable to access teams, request id #tkt-53687 pls grant access to shared drive. contact: mohamed.s"
REC-002440,2025-07-20 23:05:47,I'm having trouble with my workstation at training hall showing network timeout causing delays in project work.
REC-002441,2025-07-28 09:06:47,"alex.b submitted a ticket: unable to access PowerPoint, request ID #TKT-35289 pls grant access to shared drive. Contact: alex.b"
REC-002442,2025-08-25 11:25:47,Need urgent help with VPN connection drops every few minutes colleagues on remote also affected.
REC-002443,2025-08-27 18:51:47,User khaled.a reported: the printer at lab room is not working again this is blocking me from completing my tasks.
REC-002444,2025-06-30 23:39:47,Facing an issue where the printer at floor 1 is not working again this is blocking me from completing my tasks.
REC-002445,2025-08-14 18:02:47,User john.doe reported: VPN connection drops every few minutes colleagues on datacenter also affected.
REC-002446,2025-07-04 07:43:47,"Could you please check Zoom refuses to start after update already tried restarting, no success."
REC-002447,2025-09-03 09:40:47,Need urgent help with my desktop at lab room showing error code 720 this is blocking me from completing my tasks.
REC-002448,2025-07-18 21:25:47,Problem encountered: the printer at datacenter is not working again please install VPN client. Contact: ahmed.h
REC-002449,2025-09-17 12:14:47,Alex.b submitted a ticket: the laptop keeps restarting randomly this has been happening since yesterday.
REC-002450,2025-09-01 23:52:47,Request for support regarding can't log in to Jira this is blocking me from completing my tasks. Contact: george.t
REC-002451,2025-09-14 17:00:47,Facing an issue where the workstation keeps restarting randomly causing delays in project work.
REC-002452,2025-08-10 21:53:47,I'm having trouble with can't log in to Slack causing delays in project work.
REC-002453,2025-07-11 03:43:47,I'm having trouble with Zoom refuses to start after update colleagues on branch office also affected. Contact: maria.l
REC-002454,2025-08-22 07:14:47,I'm having trouble with Word refuses to start after update this is blocking me from completing my tasks.
REC-002455,2025-07-11 20:20:47,Request for support regarding the phone keeps restarting randomly this is blocking me from completing my tasks.
REC-002456,2025-08-27 11:57:47,Need urgent help with the printer at floor 1 is not working again colleagues on floor 1 also affected.
REC-002457,2025-07-04 08:57:47,"I'm having trouble with unable to access Excel, request ID #TKT-59088 causing delays in project work. Contact: george.t"
REC-002458,2025-07-16 16:31:47,Could you please check VPN connection drops every few minutes causing delays in project work.
REC-002459,2025-08-23 01:14:47,I'm having trouble with the printer at floor 1 is not working again this is blocking me from completing my tasks.
REC-002460,2025-07-19 20:07:47,Problem encountered: the printer at floor 3 is not working again please reset password.
REC-002461,2025-09-13 04:16:47,I'm having trouble with VPN connection drops every few minutes pls grant access to shared drive.
REC-002462,2025-07-13 00:29:47,Problem encountered: the laptop keeps restarting randomly causing delays in project work.
REC-002463,2025-08-22 22:44:47,Could you please check my laptop at lab room showing not responding please upgrade RAM.
REC-002464,2025-08-20 06:37:47,Facing an issue where the workstation keeps restarting randomly causing delays in project work. Contact: george.t
REC-002465,2025-07-11 17:24:47,"Could you please check unable to access teams, request id #tkt-31762 please replace keyboard."
REC-002466,2025-07-10 01:15:47,youssef.t submitted a ticket: my phone at branch office showing access denied need this fixed ASAP. Contact: alex.b
REC-002467,2025-09-13 03:32:47,Could you please check performance on OneDrive is extremely slow causing delays in project work. Contact: alex.b
REC-002468,2025-09-07 08:41:47,"Could you please check unable to access Slack, request ID #TKT-34493 please install VPN client. Contact: sarah.k"
REC-002469,2025-09-13 09:07:47,Could you please check the printer at branch office is not working again need this fixed ASAP. Contact: youssef.t
REC-002470,2025-08-05 06:32:47,Request for support regarding my laptop at branch office showing blue screen colleagues on branch office also affected.
REC-002471,2025-07-31 17:20:47,Could you please check Teams refuses to start after update this is blocking me from completing my tasks.
REC-002472,2025-09-02 07:11:47,User olivia.m reported: the tablet keeps restarting randomly this is blocking me from completing my tasks.
REC-002473,2025-08-31 08:04:47,Request for support regarding my desktop at hq showing disk full colleagues on hq also affected.
REC-002474,2025-08-31 10:41:47,Problem encountered: the printer at training hall is not working again this has been happening since yesterday.
REC-002475,2025-08-09 12:20:47,"User alex.b reported: performance on Jira is extremely slow already tried restarting, no success."
REC-002476,2025-08-26 01:53:47,Request for support regarding the printer at remote is not working again colleagues on remote also affected.
REC-002477,2025-08-08 14:47:47,Facing an issue where Chrome refuses to start after update this has been happening since yesterday.
REC-002478,2025-07-03 01:59:47,Could you pls check can't log in to Word causing delays in project work.
REC-002479,2025-07-21 22:39:47,Facing an issue where performance on Jira is extremely slow causing delays in project work.
REC-002480,2025-07-18 02:22:47,Facing an issue where can't log in to slack need this fixed asap. contact: olivia.m
REC-002481,2025-07-31 11:39:47,paul.r submitted a ticket: VPN connection drops every few minutes this is blocking me from completing my tasks.
REC-002482,2025-07-19 09:51:47,Problem encountered: my phone at training hall showing error code 720 colleagues on training hall also affected.
REC-002483,2025-08-02 21:10:47,Problem encountered: Excel refuses to start after update this is blocking me from completing my tasks.
REC-002484,2025-06-28 12:38:47,alex.b submitted a ticket: the printer at branch office is not working again please install VPN client. Contact: emma.w
REC-002485,2025-08-23 14:15:47,Could you please check the workstation keeps restarting randomly causing delays in project work.
REC-002486,2025-06-25 17:27:47,"Facing an issue where unable to access Slack, request ID #TKT-25937 colleagues on floor 1 also affected."
REC-002487,2025-09-02 04:01:47,Request for support regarding Slack refuses to start after update causing delays in project work. Contact: olivia.m
REC-002488,2025-08-13 20:37:47,I'm having trouble with can't log in to Outlook this is blocking me from completing my tasks.
REC-002489,2025-08-08 15:29:47,User ahmed.h reported: performance on Jira is extremely slow need this fixed ASAP.
REC-002490,2025-09-21 09:10:47,Could you please check the laptop keeps restarting randomly need this fixed ASAP.
REC-002491,2025-07-13 03:33:47,Request for support regarding the printer at remote is not working again causing delays in project work.
REC-002492,2025-07-19 20:11:47,li.chen submitted a ticket: SharePoint refuses to start after update this has been happening since yesterday.
REC-002493,2025-09-09 18:21:47,"User sofia.g reported: unable to access OneDrive, request ID #TKT-77161 this is blocking me from completing my tasks."
REC-002494,2025-09-10 16:14:47,Could you please check the laptop keeps restarting randomly need this fixed ASAP.
REC-002495,2025-09-17 03:57:47,I'm having trouble with my desktop at branch office showing unknown host pls grant access to shared drive. contact: li.chen
REC-002496,2025-07-01 01:15:47,I'm having trouble with the workstation keeps restarting randomly this has been happening since yesterday.
REC-002497,2025-07-24 07:58:47,Request for support regarding the server keeps restarting randomly causing delays in project work.
REC-002498,2025-06-25 19:14:47,"Olivia.m submitted a ticket: the tablet keeps restarting randomly already tried restarting, no success."
REC-002499,2025-09-14 16:48:47,"Facing an issue where Word refuses to start after update already tried restarting, no success. Contact: maria.l"
REC-002500,2025-08-20 22:35:47,"Request for support regarding unable to access OneDrive, request ID #TKT-88242 colleagues on floor 1 also affected."
REC-002501,2025-07-11 16:15:47,Could you please check the printer at lab room is not working again colleagues on lab room also affected. Contact: maria.l
REC-002502,2025-08-19 10:25:47,I'm having trouble with the printer at datacenter is not working again need this fixed asap. contact: nina.b
REC-002503,2025-08-06 05:18:47,Problem encountered: performance on PowerPoint is extremely slow colleagues on training hall also affected.
REC-002504,2025-07-05 10:07:47,"nina.b submitted a ticket: the workstation keeps restarting randomly already tried restarting, no success. Contact: khaled.a"
REC-002505,2025-09-08 04:37:47,Could you please check the printer at lab room is not working again need this fixed ASAP.
REC-002506,2025-09-03 13:14:47,Could you pls check can't log in to Teams need this fixed ASAP.
REC-002507,2025-07-08 15:33:47,fatima.z submitted a ticket: performance on Zoom is extremely slow causing delays in project work.
REC-002508,2025-07-21 06:24:47,Request for support regarding the phone keeps restarting randomly this is blocking me from completing my tasks.
REC-002509,2025-07-12 02:20:47,Could you please check performance on Outlook is extremely slow this is blocking me from completing my tasks.
REC-002510,2025-07-24 04:04:47,I'm having trouble with the printer at lab room is not working again this is blocking me from completing my tasks.
REC-002511,2025-08-07 11:00:47,"User paul.r reported: performance on Teams is extremely slow already tried restarting, no success."
REC-002512,2025-09-12 03:27:47,Need urgent help with the server keeps restarting randomly pls install VPN client.
REC-002513,2025-07-06 18:36:47,john.doe submitted a ticket: VPN connection drops every few minutes please grant access to shared drive. Contact: sofia.g
REC-002514,2025-07-24 20:19:47,"I'm having trouble with the laptop keeps restarting randomly already tried restarting, no success."
REC-002515,2025-07-07 05:57:47,Problem encountered: can't log in to SharePoint colleagues on remote also affected. Contact: paul.r
REC-002516,2025-07-22 17:42:47,"Could you pls check unable to access Teams, request ID #TKT-61161 this has been happening since yesterday."
REC-002517,2025-07-04 06:46:47,Need urgent help with Excel refuses to start after update this is blocking me from completing my tasks. Contact: nina.b
REC-002518,2025-08-06 20:28:47,"nina.b submitted a ticket: Word refuses to start after update already tried restarting, no success."
REC-002519,2025-07-28 07:38:47,"User li.chen reported: unable to access Teams, request ID #TKT-46939 need this fixed ASAP."
REC-002520,2025-08-16 01:20:47,"Need urgent help with can't log in to Jira already tried restarting, no success."
REC-002521,2025-09-13 08:34:47,Could you please check the tablet keeps restarting randomly this has been happening since yesterday.
REC-002522,2025-07-08 22:35:47,Request for support regarding my server at training hall showing not responding causing delays in project work. contact: george.t
REC-002523,2025-08-16 17:38:47,Could you please check my desktop at lab room showing access denied need this fixed ASAP.
REC-002524,2025-08-15 02:50:47,emma.w submitted a ticket: the laptop keeps restarting randomly this has been happening since yesterday. Contact: paul.r
